"","census_tract","corr","label","concept"
"15901","B27010_055",-0.0311453780290382,"Estimate!!Total!!65 years and over!!With one type of health insurance coverage!!With Medicare coverage only","TYPES OF HEALTH INSURANCE COVERAGE BY AGE"
"8738","B24082_009",-0.0311687257933787,"Estimate!!Male!!Self-employed in own not incorporated business workers and unpaid family workers","SEX BY CLASS OF WORKER AND MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) FOR THE  CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER"
"7352","B19325_042",-0.0311721538632445,"Estimate!!Total!!Male!!Other!!With income!!$40 000 to $44 999","SEX BY WORK EXPERIENCE IN THE PAST 12 MONTHS BY INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) FOR THE POPULATION 15 YEARS AND OVER"
"4306","B09021_021",-0.0312925382991646,"Estimate!!Total!!35 to 64 years!!Other nonrelatives","LIVING ARRANGEMENTS OF ADULTS 18 YEARS AND OVER BY AGE"
"7607","B21001_030",-0.0313087100848915,"Estimate!!Total!!Female!!35 to 54 years!!Nonveteran","SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER"
"13704","B25127_033",-0.0313188739171854,"Estimate!!Total!!Owner occupied!!Built 1940 to 1959!!2 to 4","TENURE BY YEAR STRUCTURE BUILT BY UNITS IN STRUCTURE"
"13505","B25124_018",-0.031323625639408,"Estimate!!Total!!Owner occupied!!3-person household!!1 detached or attached","TENURE BY HOUSEHOLD SIZE BY UNITS IN STRUCTURE"
"2748","B08126_084",-0.0313370898216548,"Estimate!!Total!!Taxicab motorcycle bicycle or other means!!Finance and insurance and real estate and rental and leasing","MEANS OF TRANSPORTATION TO WORK BY INDUSTRY"
"8557","B24031_014",-0.0313949109573515,"Estimate!!Total!!Finance and insurance and real estate and rental and leasing!!Finance and insurance","INDUSTRY BY MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER"
"6621","B17024_111",-0.0314315651991308,"Estimate!!Total!!65 to 74 years!!1.25 to 1.49","AGE BY RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS"
"6043","B17012_005",-0.0314397723190171,"Estimate!!Total!!Income in the past 12 months below poverty level!!Married-couple family!!1 or 2 children","POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF RELATED CHILDREN UNDER 18 YEARS"
"12429","B25055_008",-0.0314858152964912,"Estimate!!Total!!Householder 65 to 74 years","AGE OF HOUSEHOLDER BY MEALS INCLUDED IN RENT"
"12223","B25032_011",-0.0314910551804398,"Estimate!!Total!!Owner-occupied housing units!!Mobile home","TENURE BY UNITS IN STRUCTURE"
"8645","B24041_023",-0.0315109485770102,"Estimate!!Total!!Arts entertainment and recreation and accommodation and food services","INDUSTRY BY MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER"
"4408","B10059_002",-0.0315744226791274,"Estimate!!Total!!Income in the past 12 months below poverty level","POVERTY STATUS IN THE PAST 12 MONTHS OF GRANDPARENTS LIVING WITH OWN GRANDCHILDREN UNDER 18 YEARS BY RESPONSIBILITY FOR OWN GRANDCHILDREN AND AGE OF GRANDPARENT"
"1371","B06010_035",-0.0316222507768403,"Estimate!!Total!!Native; born outside the United States!!No income","PLACE OF BIRTH BY INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) IN THE UNITED STATES"
"2851","B08130_014",-0.0316851237293231,"Estimate!!Total!!Car truck or van - carpooled!!Worked in state of residence!!Worked outside county of residence","MEANS OF TRANSPORTATION TO WORK BY PLACE OF WORK--STATE AND COUNTY LEVEL"
"13317","B25121_066",-0.0317317187525549,"Estimate!!Total!!Household income the past 12 months (in 2017 inflation-adjusted dollars)!!$50 000 to $74 999!!Value $30 000 to $39 999","HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) BY VALUE"
"1535","B07007_005",-0.0318224177499867,"Estimate!!Total!!Foreign born!!Not a U.S. citizen","GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY CITIZENSHIP STATUS FOR CURRENT RESIDENCE IN THE UNITED STATES"
"572","B04006_073",-0.0320378426795886,"Estimate!!Total!!Subsaharan African","PEOPLE REPORTING ANCESTRY"
"12475","B25061_016",-0.0320423075547694,"Estimate!!Total!!$750 to $799","RENT ASKED"
"2705","B08126_041",-0.0320563096697428,"Estimate!!Total!!Car truck or van - carpooled!!Educational services and health care and social assistance","MEANS OF TRANSPORTATION TO WORK BY INDUSTRY"
"5675","B16005_034",-0.0320859440989534,"Estimate!!Total!!Foreign born!!Speak other Indo-European languages!!Speak English not well","NATIVITY BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER"
"13137","B25112_006",-0.0320919083001649,"Estimate!!Aggregate gross rent (dollars)!!Built 1980 to 1989","AGGREGATE GROSS RENT (DOLLARS) BY YEAR STRUCTURE BUILT"
"12132","B25016_017",-0.0321246519255826,"Estimate!!Total!!Renter occupied!!Lacking complete plumbing facilities!!1.00 or less occupants per room","TENURE BY PLUMBING FACILITIES BY OCCUPANTS PER ROOM"
"5662","B16005_021",-0.032183988456725,"Estimate!!Total!!Native!!Speak other languages!!Speak English well","NATIVITY BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER"
"8411","B24012_047",-0.032205305034523,"Estimate!!Total!!Female!!Management business science and arts occupations!!Education legal community service arts and media occupations","SEX BY OCCUPATION AND MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER"
"1645","B07010_016",-0.0322447882465624,"Estimate!!Total!!Same house 1 year ago!!With income!!$10 000 to $14 999","GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) FOR CURRENT RESIDENCE IN THE UNITED STATES"
"12163","B25020_021",-0.0322813826542584,"Estimate!!Total!!Renter occupied!!9 or more rooms","TENURE BY ROOMS"
"13128","B25111_007",-0.0323197624727035,"Estimate!!Median gross rent!!Total!!Built 1970 to 1979","MEDIAN GROSS RENT BY YEAR STRUCTURE BUILT"
"455","B04005_063",-0.0323319776036004,"Estimate!!Total!!Romanian","PEOPLE REPORTING MULTIPLE ANCESTRY"
"5747","B16008_037",-0.0324293936135872,"Estimate!!Total!!Foreign-born population!!Not a U.S. citizen","CITIZENSHIP STATUS BY AGE BY LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER"
"5626","B16004_051",-0.0324691035815844,"Estimate!!Total!!65 years and over!!Speak Spanish!!Speak English not well","AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER"
"15823","B27003_033",-0.0324694029862339,"Estimate!!Total!!Female!!Under 6 years!!No public coverage","PUBLIC HEALTH INSURANCE STATUS BY SEX BY AGE"
"5717","B16008_007",-0.0325131384866558,"Estimate!!Total!!Native population!!5 to 17 years!!Speak Spanish!!Speak English less than very well","CITIZENSHIP STATUS BY AGE BY LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER"
"6908","B18135_006",-0.0325461398735418,"Estimate!!Total!!Under 19 years!!With a disability!!With health insurance coverage!!With public health coverage","AGE BY DISABILITY STATUS BY HEALTH INSURANCE COVERAGE STATUS"
"12701","B25081_007",-0.0326001054990105,"Estimate!!Total!!Housing units with a mortgage contract to purchase or similar debt!!No second mortgage and no home equity loan","MORTGAGE STATUS"
"1174","B06001_012",-0.0326692884609261,"Estimate!!Total!!75 years and over","PLACE OF BIRTH BY AGE IN THE UNITED STATES"
"619","B05001_006",-0.032758969694274,"Estimate!!Total!!Not a U.S. citizen","NATIVITY AND CITIZENSHIP STATUS IN THE UNITED STATES"
"639","B05002_021",-0.032758969694274,"Estimate!!Total!!Foreign born!!Not a U.S. citizen","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"7612","B21001_035",-0.0327696373956492,"Estimate!!Total!!Female!!65 to 74 years!!Veteran","SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER"
"1513","B07002_005",-0.032772872329108,"Estimate!!Median age!!Total!!Moved from different state","MEDIAN AGE BY GEOGRAPHICAL MOBILITY IN THE PAST YEAR FOR CURRENT RESIDENCE IN THE UNITED STATES"
"12129","B25016_014",-0.0327986792407953,"Estimate!!Total!!Renter occupied!!Complete plumbing facilities!!1.01 to 1.50 occupants per room","TENURE BY PLUMBING FACILITIES BY OCCUPANTS PER ROOM"
"8627","B24041_005",-0.0328285964808107,"Estimate!!Total!!Construction","INDUSTRY BY MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER"
"8741","B24082_012",-0.0328832215146934,"Estimate!!Female!!Private for-profit wage and salary workers!!Employee of private company workers","SEX BY CLASS OF WORKER AND MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) FOR THE  CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER"
"1717","B07012_018",-0.0329544521351163,"Estimate!!Total!!Moved from different state!!Below 100 percent of the poverty level","GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY POVERTY STATUS IN THE PAST 12 MONTHS FOR CURRENT RESIDENCE IN THE UNITED STATES"
"13871","B25129_070",-0.0330898421321183,"Estimate!!Total!!Renter occupied!!Moved in 1979 or earlier!!5 to 19","TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT BY UNITS IN STRUCTURE"
"12099","B25015_010",-0.033231616758351,"Estimate!!Total!!Owner occupied!!Householder 35 to 64 years!!1.51 or more occupants per room","TENURE BY AGE OF HOUSEHOLDER BY OCCUPANTS PER ROOM"
"12401","B25050_014",-0.0332544533415402,"Estimate!!Total!!Lacking complete plumbing facilities!!1.00 or less occupants per room!!Built 1940 to 1949","PLUMBING FACILITIES BY OCCUPANTS PER ROOM BY YEAR STRUCTURE BUILT"
"4485","B11005_006",-0.0332828220057859,"Estimate!!Total!!Households with one or more people under 18 years!!Family households!!Other family!!Male householder no wife present","HOUSEHOLDS BY PRESENCE OF PEOPLE UNDER 18 YEARS BY HOUSEHOLD TYPE"
"5808","B16010_020",-0.0333409953316024,"Estimate!!Total!!High school graduate (includes equivalency)!!In labor force!!Speak Asian and Pacific Island languages","EDUCATIONAL ATTAINMENT AND EMPLOYMENT STATUS BY LANGUAGE SPOKEN AT HOME FOR THE POPULATION 25 YEARS AND OVER"
"3023","B08134_049",-0.0333555599564182,"Estimate!!Total!!Car truck or van!!Carpooled!!In 2-person carpool!!45 to 59 minutes","MEANS OF TRANSPORTATION TO WORK BY TRAVEL TIME TO WORK"
"13597","B25125_038",-0.0335002363389515,"Estimate!!Total!!Renter occupied!!Householder 35 to 64 years!!Mobile home boat RV van etc.","TENURE BY AGE OF HOUSEHOLDER BY UNITS IN STRUCTURE"
"1110","B05013_004",-0.0335037538950417,"Estimate!!Total!!Male!!5 to 9 years","SEX BY AGE FOR THE FOREIGN-BORN POPULATION"
"6618","B17024_108",-0.0336185426335836,"Estimate!!Total!!65 to 74 years!!.50 to .74","AGE BY RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS"
"1811","B07201_013",-0.0336320991773968,"Estimate!!Total!!Different house in United States 1 year ago!!Not in a Metropolitan or Micropolitan Statistical Area 1 year ago","GEOGRAPHICAL MOBILITY IN THE PAST YEAR FOR CURRENT RESIDENCE--METROPOLITAN STATISTICAL AREA LEVEL IN THE UNITED STATES"
"5993","B17009_019",-0.0336695812164004,"Estimate!!Total!!Income in the past 12 months at or above the poverty level!!Did not work","POVERTY STATUS BY WORK EXPERIENCE OF UNRELATED INDIVIDUALS BY HOUSEHOLDER STATUS"
"2386","B08101_015",-0.0337203863739842,"Estimate!!Total!!Car truck or van - drove alone!!60 to 64 years","MEANS OF TRANSPORTATION TO WORK BY AGE"
"12334","B25043_009",-0.0337372346290965,"Estimate!!Total!!Owner occupied!!No telephone service available!!Householder 35 to 64 years","TENURE BY TELEPHONE SERVICE AVAILABLE BY AGE OF HOUSEHOLDER"
"4384","B10056_008",-0.0338108346121515,"Estimate!!Total!!Female!!Grandparent responsible for own grandchildren under 18 years","SEX OF GRANDPARENTS LIVING WITH OWN GRANDCHILDREN UNDER 18 YEARS BY RESPONSIBILITY FOR OWN GRANDCHILDREN AND AGE OF GRANDPARENT"
"7396","B19325_086",-0.033832931257224,"Estimate!!Total!!Female!!Other!!With income!!$25 000 to $29 999","SEX BY WORK EXPERIENCE IN THE PAST 12 MONTHS BY INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) FOR THE POPULATION 15 YEARS AND OVER"
"8035","B23007_031",-0.0338562275630701,"Estimate!!Total!!No children under 18 years","PRESENCE OF OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE BY EMPLOYMENT STATUS"
"1105","B05011_011",-0.0338890637876911,"Estimate!!Total!!Naturalized citizens!!Naturalized before 1980","PERIOD OF NATURALIZATION"
"2138","B08006_016",-0.0339425587334985,"Estimate!!Total!!Taxicab motorcycle or other means","SEX OF WORKERS BY MEANS OF TRANSPORTATION TO WORK"
"7228","B19131_068",-0.0341268302637678,"Estimate!!Total!!Other family!!Male householder no wife present!!No own children of the householder under 18 years!!$75 000 to $99 999","FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS BY FAMILY INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS)"
"1725","B07013_003",-0.0341274240786257,"Estimate!!Total!!Householder lived in renter-occupied housing units","GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY TENURE FOR CURRENT RESIDENCE IN THE UNITED STATES"
"8772","B24091_006",-0.0341583946871029,"Estimate!!Total!!Local government workers","CLASS OF WORKER BY MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER"
"1289","B06008_011",-0.0341724456725569,"Estimate!!Total!!Born in state of residence!!Separated","PLACE OF BIRTH BY MARITAL STATUS IN THE UNITED STATES"
"762","B05006_062",-0.0342258876731921,"Estimate!!Total!!Asia!!South Central Asia!!Nepal","PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES"
"6813","B18104_033",-0.0342914165133424,"Estimate!!Total!!Female!!75 years and over!!No cognitive difficulty","SEX BY AGE BY COGNITIVE DIFFICULTY"
"1429","B07001_016",-0.0343149684108067,"Estimate!!Total!!75 years and over","GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY AGE FOR CURRENT RESIDENCE IN THE UNITED STATES"
"3266","B08301_020",-0.0343722825885553,"Estimate!!Total!!Other means","MEANS OF TRANSPORTATION TO WORK"
"1186","B06001_024",-0.0343928207670023,"Estimate!!Total!!Born in state of residence!!75 years and over","PLACE OF BIRTH BY AGE IN THE UNITED STATES"
"1559","B07007_029",-0.0344316126945909,"Estimate!!Total!!Moved from abroad!!Foreign born!!Naturalized U.S. citizen","GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY CITIZENSHIP STATUS FOR CURRENT RESIDENCE IN THE UNITED STATES"
"6854","B18106_010",-0.034530593772879,"Estimate!!Total!!Male!!35 to 64 years!!With a self-care difficulty","SEX BY AGE BY SELF-CARE DIFFICULTY"
"11986","B25008_003",-0.0345466074566879,"Estimate!!Total!!Renter occupied","TOTAL POPULATION IN OCCUPIED HOUSING UNITS BY TENURE"
"12185","B25026_009",-0.0345466074566879,"Estimate!!Total population in occupied housing units!!Renter occupied","TOTAL POPULATION IN OCCUPIED HOUSING UNITS BY TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT"
"12242","B25033_008",-0.0345466074566879,"Estimate!!Total!!Renter occupied","TOTAL POPULATION IN OCCUPIED HOUSING UNITS BY TENURE BY UNITS IN STRUCTURE"
"15797","B27003_007",-0.0346609749223152,"Estimate!!Total!!Male!!6 to 18 years!!With public coverage","PUBLIC HEALTH INSURANCE STATUS BY SEX BY AGE"
"13400","B25122_044",-0.0346891744188539,"Estimate!!Total!!Household income in the past 12 months (in 2017 inflation-adjusted dollars)!!$20 000 to $34 999!!With cash rent!!$600 to $699","HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) BY GROSS RENT"
"11958","B25006_004",-0.0347517813218387,"Estimate!!Total!!Householder who is American Indian and Alaska Native alone","RACE OF HOUSEHOLDER"
"2919","B08132_048",-0.0347733196576426,"Estimate!!Total!!Public transportation (excluding taxicab)!!5 00 a.m. to 5 29 a.m.","MEANS OF TRANSPORTATION TO WORK BY TIME LEAVING HOME TO GO TO WORK"
"2831","B08128_063",-0.0347873298973484,"Estimate!!Total!!Worked at home!!Private for-profit wage and salary workers!!Employee of private company workers","MEANS OF TRANSPORTATION TO WORK BY CLASS OF WORKER"
"13555","B25124_068",-0.0348872479812827,"Estimate!!Total!!Renter occupied!!5-or-more person household!!1 detached or attached","TENURE BY HOUSEHOLD SIZE BY UNITS IN STRUCTURE"
"7365","B19325_055",-0.034901082023349,"Estimate!!Total!!Female!!Worked full-time year-round in the past 12 months!!With income!!$5 000 to $7 499","SEX BY WORK EXPERIENCE IN THE PAST 12 MONTHS BY INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) FOR THE POPULATION 15 YEARS AND OVER"
"13683","B25127_012",-0.0349751148454842,"Estimate!!Total!!Owner occupied!!Built 2000 to 2009!!2 to 4","TENURE BY YEAR STRUCTURE BUILT BY UNITS IN STRUCTURE"
"13073","B25106_029",-0.0350085837332485,"Estimate!!Total!!Renter-occupied housing units!!$20 000 to $34 999","TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS"
"13016","B25102_004",-0.0350790179596273,"Estimate!!Total!!With a mortgage!!$800 to $1 499","MORTGAGE STATUS BY REAL ESTATE TAXES PAID"
"6599","B17024_089",-0.0350804975022525,"Estimate!!Total!!45 to 54 years!!2.00 to 2.99","AGE BY RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS"
"12793","B25091_020",-0.035084796027929,"Estimate!!Total!!Housing units without a mortgage!!35.0 to 39.9 percent","MORTGAGE STATUS BY SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS"
"812","B05006_112",-0.0352284706966464,"Estimate!!Total!!Africa!!Western Africa!!Liberia","PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES"
"7883","B23001_108",-0.0352332179094587,"Estimate!!Total!!Female!!22 to 24 years!!In labor force!!Civilian!!Unemployed","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"8742","B24082_013",-0.0352658771896909,"Estimate!!Female!!Private for-profit wage and salary workers!!Self-employed in own incorporated business workers","SEX BY CLASS OF WORKER AND MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) FOR THE  CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER"
"2416","B08101_045",-0.0352765083100536,"Estimate!!Total!!Taxicab motorcycle bicycle or other means!!45 to 54 years","MEANS OF TRANSPORTATION TO WORK BY AGE"
"16229","B99104_004",-0.0352768720667976,"Estimate!!Total!!Living with own grandchildren under 18 years!!Grandparent responsible for own grandchildren under 18 years!!Length of time!!Allocated","ALLOCATION OF LENGTH OF TIME GRANDPARENT RESPONSIBLE FOR OWN GRANDCHILDREN UNDER 18 YEARS FOR THE POPULATION 30 YEARS AND OVER"
"12572","B25072_006",-0.0352862207669781,"Estimate!!Total!!Householder 15 to 24 years!!30.0 to 34.9 percent","AGE OF HOUSEHOLDER BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS"
"7570","B20005_093",-0.0353512084227838,"Estimate!!Total!!Female!!Other!!With earnings!!$65 000 to $74 999","SEX BY WORK EXPERIENCE IN THE PAST 12 MONTHS BY EARNINGS IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) FOR THE POPULATION 16 YEARS AND OVER"
"13787","B25128_030",-0.0355132466926571,"Estimate!!Total!!Renter occupied!!Householder 15 to 34 years!!Moved in 1980 to 1989","TENURE BY AGE OF HOUSEHOLDER BY YEAR HOUSEHOLDER MOVED INTO UNIT"
"7861","B23001_086",-0.0355132466926571,"Estimate!!Total!!Male!!75 years and over!!In labor force!!Unemployed","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"13445","B25122_089",-0.0355132466926571,"Estimate!!Total!!Household income in the past 12 months (in 2017 inflation-adjusted dollars)!!$75 000 to $99 999!!With cash rent!!Less than $100","HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) BY GROSS RENT"
"7256","B19131_096",-0.0355260862526319,"Estimate!!Total!!Other family!!Female householder no husband present!!No own children of the householder under 18 years!!$25 000 to $29 999","FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS BY FAMILY INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS)"
"906","B05007_045",-0.0355271806516733,"Estimate!!Total!!Latin America!!Caribbean!!Entered 2000 to 2009","PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION"
"1592","B07008_033",-0.0356361255634719,"Estimate!!Total!!Moved from abroad!!Now married except separated","GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY MARITAL STATUS FOR CURRENT RESIDENCE IN THE UNITED STATES"
"12190","B25026_014",-0.0356553950519293,"Estimate!!Total population in occupied housing units!!Renter occupied!!Moved in 1980 to 1989","TOTAL POPULATION IN OCCUPIED HOUSING UNITS BY TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT"
"8350","B24011_021",-0.0356683673020973,"Estimate!!Total!!Service occupations!!Protective service occupations!!Fire fighting and prevention and other protective service workers including supervisors","OCCUPATION BY MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER"
"3200","B08202_004",-0.0358773154401786,"Estimate!!Total!!2 workers","HOUSEHOLD SIZE BY NUMBER OF WORKERS IN HOUSEHOLD"
"3236","B08203_019",-0.0358773154401786,"Estimate!!Total!!2 workers","NUMBER OF WORKERS IN HOUSEHOLD BY VEHICLES AVAILABLE"
"1330","B06009_023",-0.0359061021234063,"Estimate!!Total!!Native; born outside the United States!!Bachelor's degree","PLACE OF BIRTH BY EDUCATIONAL ATTAINMENT IN THE UNITED STATES"
"6739","B18102_035",-0.0359105721024938,"Estimate!!Total!!Female!!65 to 74 years!!With a hearing difficulty","SEX BY AGE BY HEARING DIFFICULTY"
"5392","B15011_008",-0.0359439200509438,"Estimate!!Total!!Male!!25 to 39 years!!Arts Humanities and Other","SEX BY AGE BY FIELD OF BACHELOR'S DEGREE FOR FIRST MAJOR FOR THE POPULATION 25 YEARS AND OVER"
"6067","B17012_029",-0.0359888685336861,"Estimate!!Total!!Income in the past 12 months at or above poverty level!!Other families!!Male householder no wife present!!3 or 4 children","POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF RELATED CHILDREN UNDER 18 YEARS"
"6505","B17023_029",-0.0359888685336861,"Estimate!!Total!!Income in the past 12 months at or above poverty level!!Other families!!Male householder no wife present!!3 or 4 own children of the householder","POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS"
"6600","B17024_090",-0.0361942649192213,"Estimate!!Total!!45 to 54 years!!3.00 to 3.99","AGE BY RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS"
"1459","B07001_046",-0.0362160065764408,"Estimate!!Total!!Moved within same county!!65 to 69 years","GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY AGE FOR CURRENT RESIDENCE IN THE UNITED STATES"
"5364","B15003_004",-0.036318538077199,"Estimate!!Total!!Kindergarten","EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER"
"3081","B08134_107",-0.0363772940364496,"Estimate!!Total!!Walked!!30 to 34 minutes","MEANS OF TRANSPORTATION TO WORK BY TRAVEL TIME TO WORK"
"5755","B16008_045",-0.0365234918104554,"Estimate!!Total!!Foreign-born population!!Not a U.S. citizen!!5 to 17 years!!Speak other languages!!Speak English less than very well","CITIZENSHIP STATUS BY AGE BY LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER"
"360","B04004_075",-0.036580324820512,"Estimate!!Total!!Subsaharan African!!Ethiopian","PEOPLE REPORTING SINGLE ANCESTRY"
"13027","B25102_015",-0.0366476874609999,"Estimate!!Total!!Not mortgaged!!No real estate taxes paid","MORTGAGE STATUS BY REAL ESTATE TAXES PAID"
"6194","B17016_008",-0.0366751983465515,"Estimate!!Total!!Income in the past 12 months below poverty level!!Married-couple family!!Householder worked part-time or part-year in the past 12 months","POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY FAMILY TYPE BY WORK EXPERIENCE OF HOUSEHOLDER AND SPOUSE"
"13249","B25120_002",-0.0367977903127883,"Estimate!!Aggregate household income in the past 12 months (in 2017 inflation-adjusted dollars)!!Owner occupied","AGGREGATE HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) BY TENURE AND MORTGAGE STATUS"
"687","B05005_007",-0.0368520472566042,"Estimate!!Total!!Entered 2000 to 2009","PERIOD OF ENTRY BY NATIVITY AND CITIZENSHIP STATUS IN THE UNITED STATES"
"4362","B10054_002",-0.0369629665494734,"Estimate!!Total!!Speak only English","LANGUAGE AND ABILITY TO SPEAK ENGLISH OF GRANDPARENTS LIVING WITH OWN GRANDCHILDREN UNDER 18 YEARS BY RESPONSIBILITY FOR OWN GRANDCHILDREN AND AGE OF GRANDPARENT"
"12330","B25043_005",-0.0369712101713371,"Estimate!!Total!!Owner occupied!!With telephone service available!!Householder 35 to 64 years","TENURE BY TELEPHONE SERVICE AVAILABLE BY AGE OF HOUSEHOLDER"
"4225","B09018_004",-0.0369959695847565,"Estimate!!Total!!Own child!!Adopted child","RELATIONSHIP TO HOUSEHOLDER FOR CHILDREN UNDER 18 YEARS IN HOUSEHOLDS"
"1304","B06008_026",-0.0370355610516726,"Estimate!!Total!!Foreign born!!Never married","PLACE OF BIRTH BY MARITAL STATUS IN THE UNITED STATES"
